Product code,Description,Unit of Issue, Price 
A-5040.74/1,"2.2 K-Wire, Trocar, 250mm, 1/Pkg",1, £4.65 
A-5040.74/1S,"2.2 K-Wire, Trocar, 250mm",1, £16.34 
A-5041.43,"1.6 K-Wire, Trocar, 250mm, 10/Pkg",10, £37.90 
A-5041.43/1,"1.6 K-Wire, Trocar, 250mm, 1/Pkg",10, £3.80 
A-5041.73,"2.2 K-Wire, Trocar, 250mm, 10/Pkg",10, £39.80 
A-5041.73/1,"2.2 K-Wire, Trocar, 250mm, 1/Pkg",10, £3.99 
A-5042.00,"0.8 K-Wire, Lancet, 100mm, 10/Pkg",10, £31.44 
A-5042.00/1,"0.8 K-Wire, Lancet, 100mm, 1/Pkg",1, £3.23 
A-5042.00/1S,"0.8 K-Wire, Lancet, 100mm",1, £19.38 
A-5042.10,"1.1 K-Wire, Lancet, 100mm, 10/Pkg",10, £32.49 
A-5042.10/1,"1.1 K-Wire, Lancet, 100mm, 1/Pkg",1, £3.32 
A-5042.10/1S,"1.1 K-Wire, Lancet, 100mm",1, £19.95 
A-5042.21,"1.2 K-Wire, Lancet, 150mm, 10/Pkg",10, £31.44 
A-5042.21/1,"1.2 K-Wire, Lancet, 150mm, 1/Pkg",1, £3.23 
A-5042.21/2S,"1.2 K-Wire, Lancet, 150mm",2, £22.61 
A-5042.41,"1.6 K-Wire, Lancet, 150mm, 10/Pkg",10, £32.49 
A-5042.41/1,"1.6 K-Wire, Lancet, 150mm, 1/Pkg",1, £3.32 
A-5042.41/2S,"1.6 K-Wire, Lancet, 150mm",2, £23.27 
A-5042.51,"1.8 K-Wire, Lancet, 150mm, 10/Pkg",10, £33.53 
A-5042.51/1,"1.8 K-Wire, Lancet, 150mm, 1/Pkg",1, £3.42 
A-5042.51/2S,"1.8 K-Wire, Lancet, 150mm",2, £23.94 
A-5042.61,"2.0 K-Wire, Lancet, 150mm, 10/Pkg",10, £33.53 
A-5042.61/1,"2.0 K-Wire, Lancet, 150mm, 1/Pkg",1, £3.42 
A-5042.61/2S,"2.0 K-Wire, Lancet, 150mm",2, £23.94 
A-5043.00,"0.8 K-Wire, Trocar, 2-end. 100mm,10/Pkg",10, £37.90 
A-5043.00/1,"0.8 K-Wire, Trocar, 2-end. 100mm,1/Pkg",1, £3.80 
A-5043.00/1S,"0.8 K-Wire, Trocar, 2-end. 100mm",1, £22.80 
A-5043.10,"1.1 K-Wire, Trocar, 2-end. 100mm,10/Pkg",10, £37.90 
A-5043.10/1,"1.1 K-Wire, Trocar, 2-end. 100mm,1/Pkg",1, £3.80 
A-5043.10/1S,"1.1 K-Wire, Trocar, 2-end. 100mm",1, £22.80 
A-5044.42,"1.6 K-Wire, Threaded, 200/10mm, 10/Pkg",10, £103.55 
A-5044.42/1,"1.6 K-Wire, Threaded, 200/10mm, 1/Pkg",1, £11.30 
A-5044.42/1S,"1.6 K-Wire, Threaded, 200/10mm",1, £17.00 
A-5044.43,"1.6 K-Wire, Threaded, 250/15mm, 10/Pkg",10, £113.05 
A-5044.43/1,"1.6 K-Wire, Threaded, 250/15mm, 1/Pkg",10, £11.30 
A-5044.73,"2.2 K-Wire, Threaded, 250/15mm, 10/Pkg",10, £118.75 
A-5044.73/1,"2.2 K-Wire, Threaded, 250/15mm, 1/Pkg",10, £11.87 
A-5044.74,"2.2 K-Wire, Threaded, 250/10mm, 10/Pkg",10, £118.75 
A-5044.74/1,"2.2 K-Wire, Threaded, 250/10mm, 1/Pkg",1, £12.82 
A-5044.74/1S,"2.2 K-Wire, Threaded, 250/10mm",1, £19.28 
A-5045.41/1,"1.6 K-Wire, 60mm, Olive 10mm, 1/Pkg",1, £17.10 
A-5045.41/2S,"1.6 K-Wire, 60mm, Olive 10mm",2, £42.75 
A-5045.41/4,"1.6 K-Wire, 60mm, Olive 10mm, 4/Pkg",4, £68.40 
A-5045.42/1,"1.6 K-Wire, 65mm, Olive 15mm, 1/Pkg",1, £17.10 
A-5045.42/2S,"1.6 K-Wire, 65mm, Olive 15mm",2, £42.75 
A-5045.42/4,"1.6 K-Wire, 65mm, Olive 15mm, 4/Pkg",4, £68.40 
A-5045.43/1,"1.6 K-Wire, 70mm, Olive 20mm, 1/Pkg",1, £17.10 
A-5045.43/2S,"1.6 K-Wire, 70mm, Olive 20mm",2, £42.75 
A-5045.43/4,"1.6 K-Wire, 70mm, Olive 20mm, 4/Pkg",4, £68.40 
A-5045.44/1,"1.6 K-Wire, 75mm, Olive 25mm, 1/Pkg",1, £17.10 
A-5045.44/2S,"1.6 K-Wire, 75mm, Olive 25mm",2, £42.75 
A-5045.44/4,"1.6 K-Wire, 75mm, Olive 25mm, 4/Pkg",4, £68.40 
A-5045.45/1,"1.6 K-Wire, 80mm, Olive 30mm, 1/Pkg",1, £17.10 
A-5045.45/2S,"1.6 K-Wire, 80mm, Olive 30mm",2, £42.75 
A-5045.45/4,"1.6 K-Wire, 80mm, Olive 30mm, 4/Pkg",4, £68.40 
A-5045.46/1,"1.6 K-Wire, 85mm, Olive 35mm, 1/Pkg",1, £17.10 
A-5045.46/2S,"1.6 K-Wire, 85mm, Olive 35mm",2, £42.75 
A-5045.46/4,"1.6 K-Wire, 85mm, Olive 35mm, 4/Pkg",4, £68.40 
A-5045.47/1,"1.6 K-Wire, 90mm, Olive 40mm, 1/Pkg",1, £17.10 
A-5045.47/2S,"1.6 K-Wire, 90mm, Olive 40mm",2, £42.75 
A-5045.47/4,"1.6 K-Wire, 90mm, Olive 40mm, 4/Pkg",4, £68.40 
A-6000,Base Frame Modular Implant Container,1, £265.33 
A-6001,Lid for Base Frame A-6000,1, £34.58 
A-6002,"Lid ""APTUS® Foot 2.0-2.8"" for A-6026",1, £319.39 
A-6009,Holding Rack for M-6109 / M-6119,1, £70.58 
A-6010.12,"K-Wire Dispenser ""Ø1.2"", 185mm",1, £45.79 
A-6010.16,"K-Wire Dispenser ""Ø1.6"", 185mm",1, £45.79 
A-6010.18,"K-Wire Dispenser ""Ø1.8"", 185mm",1, £45.79 
A-6010.20,"K-Wire Dispenser ""Ø2.0"", 185mm",1, £45.79 
A-6020,Instrument Tray with Silicon Inlay,1, £274.45 
A-6020.1,Silicon Inlay for Instrument Tray A-6020,1, £51.96 
A-6022,"Lid ""APTUS® Hand 1.2-2.3"" for A-6020",1, £319.39 
A-6023,"Lid ""APTUS® Radius 2.5"" forA-6020/A-6026",1, £319.39 
A-6024,Lid for Sterilizing Case A-6040,1, £319.39 
A-6025,Instrument Tray for A-6020,1, £223.72 
A-6026,"Lower Instrument Tray ""1""",1, £207.57 
A-6027,"Middle Instrument Tray ""2"" for A-6026",1, £179.07 
A-6028,"Upper Instrument Tray ""3"" for A-6026",1, £198.45 
A-6029,"Middle Instrument Tray ""2"" for A-6026",1, £179.07 
A-6030,"Upper Instrument Tray ""3"" for A-6026",1, £101.55 
A-6034,"Upper Instrument Tray ""3"" Hand",1, £101.55 
A-6040,"Sterilizing Case, 260x270x120mm",1, £498.56 
A-6099.05,"Coding Label ""APTUS® Hand 1.2-2.3""",1, £10.16 
A-6099.06,"Coding Label ""APTUS® Foot 2.0/2.3/2.8""",1, £10.16 
A-6099.07,"Coding Label ""APTUS® Foot 3.5""",1, £10.16 
A-6099.12,"Coding Label ""APTUS® Hand 1.2""",1, £10.16 
A-6099.15,"Coding Label ""APTUS® Hand 1.5""",1, £10.16 
A-6099.20,"Coding Label ""APTUS® Hand 2.0""",1, £10.16 
A-6099.23,"Coding Label ""APTUS® Hand 2.3""",1, £10.16 
A-6099.25,"Coding Label ""APTUS® Radius 2.5""",1, £10.16 
A-6100,1.2-2.5 Measuring Module,1, £34.58 
A-6101,2.8 Measuring Module,1, £80.75 
A-6150,1/16 Twist Drill Module,1, £40.37 
A-6200,6/16 Module for Fixation Plates 1.2-2.3,1, £115.33 
A-6202,3/16 Mod. Fix./Compr./TriLock Pl 1.2-2.3,1, £92.34 
A-6210,6/16 Module for TriLock Plates 2.8,1, £122.07 
A-6211,6/16 Module for TriLock Plates 2.0-2.8,1, £115.33 
A-6220,6/16 Module for Grid Fix. Plates 1.2-2.3,1, £115.33 
A-6222,3/16Mod.Grid Fix/TriLock Grid Pl 1.2-2.3,1, £92.34 
A-6230,6/16 Module f. Fix/Grid/Compr Pl 1.2-2.3,1, £115.33 
A-6232,3/16 Module for Fix./Grid Plates 1.2-2.3,1, £92.34 
A-6233.1,6/16 Module for Fix./TriLock Pl 1.2-2.3,1, £115.33 
A-6234.1,6/16 Module f. Compr./TriLock Pl 2.0/2.3,1, £115.33 
A-6235,3/16 Module for TriLock Plates 1.5,1, £92.34 
A-6235.1,3/16 Module for TriLock Plates 1.5,1, £92.34 
A-6240,3/16 Module Compr/Condyle Plates 1.2-2.3,1, £92.34 
A-6250,6/16 Module for TriLock Plates t1.3mm,1, £115.23 
A-6270,9/16 Module for Radius Plates,1, £138.41 
A-6272,6/16 Module for Radius Plates,1, £115.33 
A-6274,3/16 Module for Radius Plates,1, £92.34 
A-6275,3/16 Module for Small Fragment Plates,1, £92.34 
A-6276,6/16 Module for Plates,1, £115.33 
A-6277,3/16 Module for Small Fragment Plates,1, £92.34 
A-6278,6/16 Module for ADAPTIVE Plates,1, £115.33 
A-6282,3/16 Neutral Plate Module,1, £51.96 
A-6289,Holding Button for Neutral Plate Modules,1, £14.53 
A-6300,2/16 Module for Screws 2.8,1, £115.33 
A-6301,"2/16 Module for Screws 2.8, Pivoting",1, £34.58 
A-6310,2/16 Module f TriLock Screws 1.2 or 1.5,1, £80.75 
A-6315,2/16 Module f Cortical Screws 1.2 or 1.5,1, £80.75 
A-6320,2/16 Module for TriLock Screws 1.2/1.5,1, £80.75 
A-6330,2/16 Module f TriLock Screws 2.0 or 2.3,1, £80.75 
A-6335,2/16 Module f Cortical Screws 2.0 or 2.3,1, £80.75 
A-6340,2/16 Module for TriLock Screws 1.5/2.0,1, £80.75 
A-6350,1/16 Module for Emergency Screws 1.8/2.5,1, £34.58 
A-6360,2/16 Module for Screws 2.5,1, £80.75 
A-6372,"2/16 Module for Screws 2.3/2.5, Pivoting",1, £122.07 
A-6400,3/16 Module for 4CF Plates/Reamer,1, £92.34 
A-6500,Lid for 2/5 Case,1, £174.42 
A-6501,Lid for 5/5 Case,1, £309.51 
A-6502,2/5 Case Effective Height 72mm,1, £136.61 
A-6503,2/5 Case Effective Height 144mm,1, £277.40 
A-6504,5/5 Case Effective Height 72mm,1, £327.75 
A-6505,5/5 Case Effective Height 144mm,1, £308.75 
A-6506,2/5 Case Effective Height 96mm,1, £157.79 
A-6507,5/5 Case Effective Height 48mm,1, £270.94 
A-6508,2/5 Case Effective Height 48mm,1, £194.46 
A-6510,3/5x24mm Module Spacer,1, £77.38 
A-6511,2/5x48mm Module Spacer,1, £114.00 
A-6512,2/5x72mm Module Spacer,1, £109.25 
A-6513,1/5x72mm Module Spacer,1, £109.25 
A-6514,1/5x24mm Module Spacer,1, £94.05 
A-6515,5/5 Case Effective Height 156mm,1, £308.75 
A-6517,5/5 Case Effective Height 96mm,1, £308.75 
A-6520,"1/5x36mm Instrument Module CCS 2.2,3.0",1, £281.01 
A-6521,"1/5x36mm Instrument Module CCS 2.2,3.0",1, £225.81 
A-6522,"1/5x72mm Screw Module CCS 2.2,3.0",1, £432.15 
A-6523,"1/5x72mm Screw Module CCS 2.2,3.0",1, £421.51 
A-6524,"1/5x72mm Screw Module CCS 2.2,3.0",1, £406.98 
A-6525,"1/5x72mm Screw Module CCS 2.2,3.0",1, £411.82 
A-6526,"1/5x72mm Screw Module CCS 2.2,3.0",1, £411.82 
A-6530,1/5x72mm Implant Module Elbow 2.0,1, £546.25 
A-6530.1,Coronoid Module 2.0 for A-6530,1, £81.70 
A-6531,1/5x72mm Instrument Module Elbow 2.0,1, £308.75 
A-6533,1/5x120mm Screw Module Elbow 2.8,1, £641.25 
A-6534,3/5x24mm Instrument Module Elbow 2.0/2.8,1, £356.25 
A-6535,3/5x48mm Instrument Module Elbow 2.8,1, £356.25 
A-6536,3/5x48mm Instrument Module Elbow 2.8,1, £394.25 
A-6537,1/5x24mm Plate Module Olecranon 2.8,1, £308.75 
A-6538,3/5x24mm Plate Module Distal Humerus 2.8,1, £411.82 
A-6541,2/5x84mm Screw Module CCS 5.0,1, £487.16 
A-6545,"5/5x48mm Instrument Module CCS 5.0, 7.0",1, £513.00 
A-6546,3/5x156mm Screw Module CCS 7.0,1, £548.15 
A-6550,1/5x12mm Plate Module Calcaneus 3.5,1, £223.25 
A-6551,1/5x72mm Screw Module Calcaneus 3.5,1, £380.19 
A-6552,1/5x60mm Instrument Module Calcaneus 3.5,1, £237.40 
A-6553,2/5x24mm Instrument Module Calcaneus 3.5,1, £277.49 
A-6560,2/5x24mm Plate Module Prox. Humerus 3.5,1, £548.15 
A-6561,1/5x72mm Screw Module Prox. Humerus 3.5,1, £548.15 
A-6562,2/5x24mm Instrument Module Prox.Hum. 3.5,1, £498.75 
A-6563,2/5x48mm Instrument Module Prox.Hum. 3.5,1, £498.75 
A-6570,1/5x48mm Impl.Module Arthrodesis 2.0/2.3,1, £632.13 
A-6571,1/5x48mm Instr. Mod. Arthrodesis 2.0/2.3,1, £303.43 
A-6572,2/5x24mm Plate Module Arthrodesis 2.5,1, £558.50 
A-6573,1/5x48mm Screw Module Arthrodesis 2.5,1, £487.16 
A-6574,2/5x24mm Instr. Module Arthrodesis 2.5,1, £373.73 
A-6575,1/5x48mm Module Spacer,1, £52.25 
A-6583,1/5x96mm Screw Module Elbow 2.8,1, £641.25 
A-6585,2/5x48mm Instrument Module Elbow 2.8,1, £373.73 
A-6586,2/5x48mm Instrument Module Elbow 2.8,1, £373.73 
A-6587,1/5x72mm Instrument Module Elbow 2.8,1, £333.45 
A-6600.001,"Case APTUS Screwdriver, Small",1, £162.73 
A-6600.002,"Case APTUS Screwdriver, Large",1, £192.47 
A-6600.003,"Tray APTUS Screwdriver, Small",1, £203.30 
A-6600.004,"Tray APTUS Screwdriver, Large",1, £357.58 
A-6600.010,Case APTUS Olive K-Wires,1, £97.28 
A-6601.001,Instrument Case APTUS Foot,1, £182.59 
A-6601.002,Instrument Tray APTUS Foot,1, £173.18 
A-6601.003,Instrument Tray APTUS Foot,1, £231.89 
A-6601.004,Implant Case APTUS Foot Plates 2.8,1, £490.96 
A-6601.005,Implant Case APTUS Foot Screws 2.8,1, £504.35 
A-6601.007,Instrument Tray APTUS Foot,1, £153.14 
A-6601.008,Instrument Tray APTUS Foot,1, £127.49 
A-6601.009,Instrument Case APTUS Foot,1, £207.19 
A-6601.010,Instrument Case APTUS Foot,1, £147.53 
A-6601.011,Implant Case APTUS Foot Plates 2.8,1, £417.90 
A-6601.012,Instrument Tray APTUS Foot,1, £181.73 
A-6601.013,Instrument Case APTUS Foot,1, £159.60 
A-6601.014,Implant Case APTUS Foot Screws 2.8,1, £508.44 
A-6602.001,"Instrument Tray for APTUS Radius, lower",1, £222.96 
A-6602.002,"Instrument Tray for APTUS Radius, upper",1, £323.95 
A-6602.003,Implant Case APTUS Radius Screws,1, £851.58 
A-6602.004,Implant Case APTUS Radius Screws,1, £849.39 
A-6602.005,Impl./Instr.Tray APTUS Ulna Shortening,1, £133.19 
A-6602.006,Impl./Instr.Tray APTUS Ulna Shortening,1, £224.77 
A-6602.007,Instrument Tray f. APTUS Ulna Shortening,1, £163.97 
A-6602.008,Instrument Case APTUS Radius,1, £149.62 
A-6602.009,Instrument Case APTUS Radius,1, £192.47 
A-6602.011,Impl./Instr. Case APTUS Ulna Shortening,1, £110.58 
A-6602.012,Implant Case APTUS Radius Plates,1, £468.44 
A-6602.013,Implant Case APTUS Radius Plates,1, £442.32 
A-6602.014,Implant Case APTUS Radius Plates,1, £342.47 
A-6602.015,Implant Case APTUS Radius Plates,1, £504.26 
A-6602.016,Implant Case APTUS Radius Plates,1, £287.18 
A-6602.017,Implant Case APTUS Radius Plates,1, £268.18 
A-6602.018,Implant Case APTUS Radius Plates,1, £353.40 
A-6602.019,Implant Case APTUS Radius Plates,1, £468.44 
A-6602.020,Implant Case APTUS Radius Plates,1, £400.23 
A-6602.021,Implant Case APTUS Radius Plates,1, £449.44 
A-6602.022,Implant Case APTUS Radius Plates,1, £353.40 
A-6602.023,Implant Case APTUS Radius Plates,1, £353.40 
A-6602.024,Implant Case APTUS Radius Plates,1, £353.40 
A-6602.025,Implant Case APTUS Radius Plates,1, £444.41 
A-6602.026,Implant Case APTUS Radius Plates,1, £444.41 
A-6602.027,Implant Case APTUS Radius Plates,1, £278.06 
A-6602.028,Implant Case APTUS Radius Plates,1, £412.30 
A-6602.029,Implant Case APTUS Radius Plates,1, £350.07 
A-6602.030,"Case APTUS Radius, 120x240mm",1, £353.40 
A-6602.031,Implant Case APTUS Radius Screws,1, £536.65 
A-6602.032,Implant Case APTUS Radius Screws,1, £529.53 
A-6602.033,Implant Case APTUS Radius Screws,1, £528.01 
A-6602.034,Implant Case APTUS Radius Screws,1, £520.03 
A-6602.035,Implant Case APTUS Radius Screws,1, £535.04 
A-6602.036,Implant Case APTUS Radius Screws,1, £528.01 
A-6602.049,"Case APTUS Ulna Shortening, 240x240mm",1, £464.45 
A-6602.050,Implant Case APTUS Radius Plates,1, £432.91 
A-6602.052,Implant Case APTUS Radius Plates,1, £418.76 
A-6602.053,Implant Case APTUS Radius Plates,1, £468.44 
A-6602.055,"Case APTUS Radius, 120x240mm",1, £353.40 
A-6602.056,"Case APTUS Radius, 120x240mm",1, £416.29 
A-6602.057,"Case APTUS Radius, 120x240mm",1, £446.21 
A-6602.058,"Case APTUS Radius, 120x240mm",1, £353.40 
A-6602.059,Implant Case APTUS Radius Plates,1, £353.40 
A-6602.060,Instrument Case APTUS Radius,1, £110.58 
A-6602.061,Instrument Tray for APTUS,1, £89.11 
A-6602.062,Instrument Tray for APTUS Radius,1, £93.76 
A-6602.063,Instrument Tray for APTUS Radius,1, £222.96 
A-6602.064,"Case APTUS Radius, 120x240mm",1, £353.40 
A-6602.065,"Case APTUS Radius, 120x240mm",1, £353.40 
A-6602.070,Impl. Case APTUS Arthrodesis Plates 2.5,1, £197.98 
A-6602.071,Implant Case APTUS Radius Plates,1, £321.86 
A-6602.074,Impl. Case APTUS Arthrodesis Plates 2.5,1, £197.98 
A-6603.001,"Case CCS 2.2, 3.0, 240x240mm",1, £666.99 
A-6603.003,"Case CCS 2.2, 3.0, 240x240mm",1, £645.71 
A-6603.004,"Case CCS 2.2, 3.0, 240x240mm",1, £640.68 
A-6603.011,"Implant Case CCS 2.2, 3.0, 120x240mm",1, £581.49 
A-6603.013,"Implant Case CCS 2.2, 3.0, 120x240mm",1, £563.73 
A-6603.014,"Implant Case CCS 2.2, 3.0, 120x240mm",1, £558.79 
A-6603.021,"Case CCS 2.2, 3.0, 120x240mm, Small",1, £338.96 
A-6603.022,"Case CCS 2.2, 3.0, 120x240mm, Small",1, £338.96 
A-6603.023,"Case CCS 2.2, 3.0, 120x240mm, Small",1, £337.53 
A-6603.025,"Case CCS 2.2, 3.0, 120x240mm, Small",1, £321.19 
A-6603.026,"Case CCS 2.2, 3.0, 120x240mm, Small",1, £325.47 
A-6603.031,"Instrument Case CCS 2.2, 3.0, 120x240mm",1, £178.50 
A-6603.041,"Instrument Tray CCS 2.2, 3.0, Lower",1, £222.68 
A-6603.042,"Instrument Tray CCS 2.2, 3.0, Upper",1, £275.02 
A-6603.052,"Instr. Tray CCS 2.2, 3.0, Upper, Small",1, £159.69 
A-6603.053,"Instr. Tray CCS 2.2, 3.0, Lower, Small",1, £281.86 
A-6603.054,"Instr. Tray CCS 2.2, 3.0, Lower, Small",1, £290.32 
A-6603.511,"Case CCS 5.0, 240x240mm",1, £502.83 
A-6603.521,"Implant Case CCS 5.0, 120x240mm",1, £479.75 
A-6603.531,"Instrument Case CCS 5.0, 120x240mm",1, £259.82 
A-6603.541,"Instrument Tray CCS 5.0, Lower",1, £233.70 
A-6603.542,"Instrument Tray CCS 5.0, Upper",1, £255.93 
A-6603.721,"Implant Case CCS 7.0, 240x240mm",1, £679.15 
A-6603.731,"Instrument Case CCS 7.0, 240x240mm",1, £206.53 
A-6603.741,"Instrument Tray CCS 7.0, Lower",1, £293.83 
A-6603.742,"Instrument Tray CCS 7.0, Upper",1, £118.65 
A-6604.051,Instrument Case APTUS Hand,1, £149.62 
A-6604.052,Instrument Case APTUS Hand,1, £110.58 
A-6604.060,Instrument Tray APTUS Hand,1, £386.55 
A-6604.901,Case CMC-I Fusion,1, £479.18 
A-6604.912,"Instrument Tray APTUS 2.0, 3.0, Upper",1, £236.93 
A-6604.913,"Instrument Tray APTUS 2.0, 3.0, Lower",1, £228.47 
A-6605.001,Implant Case APTUS Prox. Hum. 3.5,1, £455.33 
A-6605.005,"Plate Tray APTUS Prox. Hum., Lower",1, £207.76 
A-6605.006,"Plate Tray APTUS Prox. Hum., Upper",1, £207.76 
A-6605.007,Implant Case APTUS Prox. Hum. 3.5,1, £296.87 
A-6605.010,Implant Case APTUS Prox. Hum. Screws,1, £260.11 
A-6605.011,Screw Tray APTUS Prox. Hum. 3.5,1, £222.68 
A-6605.020,Instrument Case APTUS Prox. Hum.,1, £196.46 
A-6605.021,"Instr. Tray APTUS Prox. Hum. ""2""",1, £227.90 
A-6605.022,"Instr. Tray APTUS Prox. Hum. ""1"" Upper",1, £234.84 
A-6620,Instrument Tray SpeedTip C,1, £104.69 
A-6621,Implant Case SpeedTip C,1, £406.41 
A-6622,Instrument Case for MTP Reamers,1, £239.87 
A-6623,Instrument Tray for MTP Reamers,1, £192.18 
A-7001,"Reduction Forceps ""Apart"", 130mm",1, £152.66 
A-7002,"Plate & Bone Holding Forceps, 130mm",1, £167.96 
A-7003,"Reduction Forceps, 130mm",1, £152.66 
A-7004,"Bone Holding Forceps ""Lewin"", 180mm",1, £238.73 
A-7005,"Bone Elevator Mini-Hohmann, 6x160mm",1, £83.41 
A-7006,"Bone Elevator Mini-Hohmann, 8x160mm",1, £83.41 
A-7007,"Periosteal Elevator, 6x185mm",1, £147.53 
A-7008,"Hook ""Iterson"", 160mm",1, £83.03 
A-7009,"Hook ""Tönnis"", 150mm",1, £71.25 
A-7010,"Reduction Forceps, 90mm",1, £140.41 
A-7011,"Periosteal Elevator, 3x185mm",1, £147.53 
A-7012,"Bone Holding Forceps, 140mm",1, £242.15 
A-7013,"Wound Retractor Mini-Langenbeck, 20x6mm",1, £89.49 
A-7014,"Reduction Forceps, 205mm",1, £152.00 
A-7015,"Bone Holding Forceps, 180mm",1, £280.25 
A-7016,"Periosteal Elevator, 6x190mm,Round Edges",1, £71.25 
A-7017,"Bone Elevator Hohmann, 8x220mm",1, £57.00 
A-7018,"Wound Retractor Langenbeck, 44x10mm",1, £52.25 
A-8000.01,"5.0 CCS TwistDrillØ3.1mm,L197mm,AO Large",1, £106.40 
A-8000.02,"5.0 CCS Countersink, AO Large",1, £74.48 
A-8000.03,"5.0 CCS Twist Drill Ø3.1mm, L177mm, AO",1, £106.40 
A-8000.03S,"5.0 CCS Twist Drill Ø3.1mm, L177mm, AO",1, £113.81 
A-8000.04,"5.0 CCS Countersink, AO",1, £74.48 
A-8000.04S,"5.0 CCS Countersink, AO",1, £79.70 
A-8000.10,Cannulated Handle Quick Connect.AO Large,1, £432.63 
A-8000.11,"5.0Cannul.ScrewdriverBlade,HD15,AO Large",1, £277.87 
A-8000.12,5.0 Cleaning Stylus Ø1.6mm,1, £36.38 
A-8000.13,"5.0 Protection Sleeve, AO Large",1, £158.65 
A-8000.14,5.0 Trocar for A-8000.13,1, £45.60 
A-8000.15,5.0 K-Wire Guide for A-8000.13,1, £53.58 
A-8000.16,5.0 Drill Guide for A-8000.13,1, £53.58 
A-8000.20,"Cannulated Handle w/ Quick Connector,AO",1, £339.91 
A-8000.21,"5.0 Cannul. Screwdriver Blade, HD15, AO",1, £223.72 
A-8000.23,"5.0 Protection Sleeve, AO",1, £158.65 
A-8000.24,5.0 Trocar for A-8000.23,1, £45.60 
A-8000.25,5.0 K-Wire Guide for A-8000.23,1, £53.58 
A-8000.27,5.0 Depth Gauge,1, £169.57 
A-8001.01,"7.0 CCS TwistDrillØ4.8mm,L265mm,AO Large",1, £106.40 
A-8001.01S,"7.0 CCS TwistDrillØ4.8mm,L265mm,AO Large",1, £113.81 
A-8001.02,"7.0 CCS Countersink, AO Large",1, £74.48 
A-8001.02S,"7.0 CCS Countersink, AO Large",1, £79.70 
A-8001.10,Cannulated Handle Quick Connect.AO Large,1, £508.63 
A-8001.11,"7.0Cannul.ScrewdriverBlade,HD25,AO Large",1, £277.87 
A-8001.12,7.0 Cleaning Stylus Ø2.3mm,1, £36.38 
A-8001.13,"7.0 Protection Sleeve, AO Large",1, £158.65 
A-8001.14,7.0 Trocar for A-8001.13,1, £45.60 
A-8001.15,7.0 K-Wire Guide for A-8001.13,1, £53.58 
A-8001.16,7.0 Drill Guide for A-8001.13,1, £53.58 
A-8001.23,"7.0 Protection Sleeve, AO Large",1, £158.65 
A-8001.24,7.0 Trocar for A-8001.23,1, £45.60 
A-8001.25,7.0 K-Wire Guide for A-8001.23,1, £53.58 
A-8001.27,7.0 Depth Gauge,1, £169.57 
A-8002.01,5.0/7.0 Depth Gauge,1, £169.57 
KM3.125 STE,Saw Blade,5, £195.00 
KM3101 STE,Saw Blade,5, £195.00 
KM519.013 STE,Saw Blade,5, £195.00 
A-5040.90/1S,"0.6 K-Wire, Trocar, 100mm",1, £20.42 
A-5040.90/1,"0.6 K-Wire, Trocar, 100mm, 1/Pkg",1, £3.89 
A-5040.90,"0.6 K-Wire, Trocar, 100mm, 10/Pkg",10, £32.39 
A-5043.90/1S,"0.6 K-Wire, Trocar, 2-end. 100mm",1, £22.80 
A-5043.90,"0.6 K-Wire, Trocar, 2-end. 100mm, 10/Pkg",10, £39.04 
A-5043.90/1,"0.6 K-Wire, Trocar, 2-end. 100mm,1/Pkg",1, £4.56 
A-5044.30/1S,"1.25 K-Wire, Threaded, 200/10mm",1, £17.00 
A-5044.30/1,"1.25 K-Wire, Threaded, 200/10mm, 1/Pkg",1, £11.68 
A-5044.30,"1.25 K-Wire, Threaded, 200/10mm, 10/Pkg",10, £106.68 
A-5040.30/1S,"1.25 K-Wire, Trocar, 200mm",1, £14.63 
A-5040.30/1,"1.25 K-Wire, Trocar, 200mm, 1/Pkg",1, £5.03 
A-5040.30,"1.25 K-Wire, Trocar, 200mm, 10/Pkg",10, £36.29 
A-3236,"1.7 Cannulated TwistDrillØ1.3mm,L67mm,AO",1, £109.63 
A-3236S,"1.7 Cannulated TwistDrillØ1.3mm,L67mm,AO",1, £113.81 
A-5042.51/4S,"1.8 K-Wire, Lancet, 150mm",4, £30.78 
A-5040.51/4S,"1.8 K-Wire, Trocar, 150mm",4, £30.78 
A-5045.61/2S,"2.0 K-Wire, 60mm, Olive 10mm",2, £44.08 
A-5045.62/2S,"2.0 K-Wire, 65mm, Olive 15mm",2, £44.08 
A-5045.63/2S,"2.0 K-Wire, 70mm, Olive 20mm",2, £44.08 
A-5045.64/2S,"2.0 K-Wire, 75mm, Olive 25mm",2, £44.08 
A-3935,"2.2 headedCCS Countersink, cannulated,AO",1, £86.26 
A-3935S,"2.2 headedCCS Countersink, cannulated,AO",1, £89.58 
A-4700.71/1S,2.2 Washer,1, £35.53 
A-4700.71/1,"2.2 Washer, 1/Pkg",1, £15.39 
A-3936,"3.0 headedCCS Countersink, cannulated,AO",1, £86.26 
A-3936S,"3.0 headedCCS Countersink, cannulated,AO",1, £89.58 
A-4800.70/1S,3.0 Washer,1, £35.53 
A-4800.70/1,"3.0 Washer, 1/Pkg",1, £15.39 
A-4900.70/1S,3.5/4.0 Concave Washer,1, £34.77 
A-4900.70,"3.5/4.0 Concave Washer, 5/Pkg",5, £51.39 
